Face: 264  | Lightmap Offset:36117  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 265  | Lightmap Offset:36144  | Styles: 0 255 255 255 | Comp.Size:8x3 (72 bytes)
Face: 266  | Lightmap Offset:36216  | Styles: 0 255 255 255 | Comp.Size:8x3 (72 bytes)
Face: 267  | Lightmap Offset:36288  | Styles: 0 255 255 255 | Comp.Size:3x14 (126 bytes)
Face: 268  | Lightmap Offset:36414  | Styles: 0 255 255 255 | Comp.Size:2x13 (78 bytes)
Face: 269  | Lightmap Offset:36492  | Styles: 0 255 255 255 | Comp.Size:3x13 (117 bytes)
Face: 270  | Lightmap Offset:36609  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 271  | Lightmap Offset:36621  | Styles: 0 255 255 255 | Comp.Size:3x10 (90 bytes)
Face: 272  | Lightmap Offset:36711  | Styles: 0 255 255 255 | Comp.Size:6x5 (90 bytes)
Face: 273  | Lightmap Offset:36801  | Styles: 0 255 255 255 | Comp.Size:6x11 (198 bytes)
Face: 274  | Lightmap Offset:36999  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 275  | Lightmap Offset:37017  | Styles: 0 255 255 255 | Comp.Size:15x6 (270 bytes)
Face: 276  | Lightmap Offset:37287  | Styles: 0 255 255 255 | Comp.Size:15x4 (180 bytes)
Face: 277  | Lightmap Offset:37467  | Styles: 0 255 255 255 | Comp.Size:15x16 (720 bytes)
Face: 278  | Lightmap Offset:38187  | Styles: 0 255 255 255 | Comp.Size:10x9 (270 bytes)
Face: 279  | Lightmap Offset:38457  | Styles: 0 255 255 255 | Comp.Size:16x7 (336 bytes)
Face: 280  | Lightmap Offset:38793  | Styles: 0 255 255 255 | Comp.Size:15x6 (270 bytes)
Face: 281  | Lightmap Offset:39063  | Styles: 0 255 255 255 | Comp.Size:16x7 (336 bytes)
Face: 282  | Lightmap Offset:39399  | Styles: 0 255 255 255 | Comp.Size:4x15 (180 bytes)
Face: 283  | Lightmap Offset:39579  | Styles: 0 255 255 255 | Comp.Size:4x16 (192 bytes)
Face: 284  | Lightmap Offset:39771  | Styles: 0 255 255 255 | Comp.Size:4x16 (192 bytes)
Face: 285  | Lightmap Offset:39963  | Styles: 0 255 255 255 | Comp.Size:4x16 (192 bytes)
Face: 286  | Lightmap Offset:40155  | Styles: 0 255 255 255 | Comp.Size:5x15 (225 bytes)
Face: 287  | Lightmap Offset:40380  | Styles: 0 255 255 255 | Comp.Size:5x16 (240 bytes)
Face: 288  | Lightmap Offset:40620  | Styles: 0 255 255 255 | Comp.Size:5x16 (240 bytes)
Face: 289  | Lightmap Offset:40860  | Styles: 0 255 255 255 | Comp.Size:5x16 (240 bytes)
Face: 290  | Lightmap Offset:41100  | Styles: 0 255 255 255 | Comp.Size:13x16 (624 bytes)
Face: 291  | Lightmap Offset:41724  | Styles: 0 255 255 255 | Comp.Size:16x4 (192 bytes)
Face: 292  | Lightmap Offset:41916  | Styles: 0 255 255 255 | Comp.Size:16x4 (192 bytes)
Face: 293  | Lightmap Offset:42108  | Styles: 0 255 255 255 | Comp.Size:6x3 (54 bytes)
Face: 294  | Lightmap Offset:42162  | Styles: 0 255 255 255 | Comp.Size:16x3 (144 bytes)
Face: 295  | Lightmap Offset:42306  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 296  | Lightmap Offset:42324  | Styles: 0 255 255 255 | Comp.Size:14x4 (168 bytes)
Face: 297  | Lightmap Offset:42492  | Styles: 0 255 255 255 | Comp.Size:14x16 (672 bytes)
Face: 298  | Lightmap Offset:43164  | Styles: 0 255 255 255 | Comp.Size:3x11 (99 bytes)
Face: 299  | Lightmap Offset:43263  | Styles: 0 255 255 255 | Comp.Size:5x4 (60 bytes)
Face: 300  | Lightmap Offset:43323  | Styles: 0 255 255 255 | Comp.Size:5x4 (60 bytes)
Face: 301  | Lightmap Offset:43383  | Styles: 0 255 255 255 | Comp.Size:2x9 (54 bytes)
Face: 302  | Lightmap Offset:43437  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 303  | Lightmap Offset:43449  | Styles: 0 255 255 255 | Comp.Size:4x3 (36 bytes)
Face: 304  | Lightmap Offset:43485  | Styles: 0 255 255 255 | Comp.Size:5x3 (45 bytes)
Face: 305  | Lightmap Offset:43530  | Styles: 0 255 255 255 | Comp.Size:13x2 (78 bytes)
Face: 306  | Lightmap Offset:43608  | Styles: 0 255 255 255 | Comp.Size:2x4 (24 bytes)
Face: 307  | Lightmap Offset:43632  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 308  | Lightmap Offset:43650  | Styles: 0 255 255 255 | Comp.Size:16x3 (144 bytes)
Face: 309  | Lightmap Offset:43794  | Styles: 0 255 255 255 | Comp.Size:16x3 (144 bytes)
Face: 310  | Lightmap Offset:43938  | Styles: 0 255 255 255 | Comp.Size:7x11 (231 bytes)
Face: 311  | Lightmap Offset:44169  | Styles: 0 255 255 255 | Comp.Size:16x11 (528 bytes)
Face: 312  | Lightmap Offset:44697  | Styles: 0 255 255 255 | Comp.Size:3x11 (99 bytes)
Face: 313  | Lightmap Offset:44796  | Styles: 0 255 255 255 | Comp.Size:7x2 (42 bytes)
Face: 314  | Lightmap Offset:44838  | Styles: 0 255 255 255 | Comp.Size:8x2 (48 bytes)
Face: 315  | Lightmap Offset:44886  | Styles: 0 255 255 255 | Comp.Size:16x2 (96 bytes)
Face: 316  | Lightmap Offset:44982  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 317  | Lightmap Offset:45000  | Styles: 0 255 255 255 | Comp.Size:12x3 (108 bytes)
Face: 318  | Lightmap Offset:45108  | Styles: 0 255 255 255 | Comp.Size:3x6 (54 bytes)
Face: 319  | Lightmap Offset:45162  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 320  | Lightmap Offset:45180  | Styles: 0 255 255 255 | Comp.Size:13x2 (78 bytes)
Face: 321  | Lightmap Offset:45258  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 322  | Lightmap Offset:45270  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 323  | Lightmap Offset:45282  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 324  | Lightmap Offset:45300  | Styles: 0 255 255 255 | Comp.Size:2x4 (24 bytes)
Face: 325  | Lightmap Offset:45324  | Styles: 0 255 255 255 | Comp.Size:3x4 (36 bytes)
Face: 326  | Lightmap Offset:45360  | Styles: 0 255 255 255 | Comp.Size:3x4 (36 bytes)
Face: 327  | Lightmap Offset:45396  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 328  | Lightmap Offset:45414  | Styles: 0 255 255 255 | Comp.Size:2x11 (66 bytes)
Face: 329  | Lightmap Offset:45480  | Styles: 0 255 255 255 | Comp.Size:12x3 (108 bytes)
Face: 330  | Lightmap Offset:45588  | Styles: 0 255 255 255 | Comp.Size:2x5 (30 bytes)
Face: 331  | Lightmap Offset:45618  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 332  | Lightmap Offset:45636  | Styles: 0 255 255 255 | Comp.Size:13x2 (78 bytes)
Face: 333  | Lightmap Offset:45714  | Styles: 0 255 255 255 | Comp.Size:3x11 (99 bytes)
Face: 334  | Lightmap Offset:45813  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 335  | Lightmap Offset:45831  | Styles: 0 255 255 255 | Comp.Size:2x10 (60 bytes)
Face: 336  | Lightmap Offset:45891  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 337  | Lightmap Offset:45909  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 338  | Lightmap Offset:45927  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 339  | Lightmap Offset:45945  | Styles: 0 255 255 255 | Comp.Size:7x6 (126 bytes)
Face: 340  | Lightmap Offset:46071  | Styles: 0 255 255 255 | Comp.Size:16x6 (288 bytes)
Face: 341  | Lightmap Offset:46359  | Styles: 0 255 255 255 | Comp.Size:16x6 (288 bytes)
Face: 342  | Lightmap Offset:46647  | Styles: 0 255 255 255 | Comp.Size:7x13 (273 bytes)
Face: 343  | Lightmap Offset:46920  | Styles: 0 255 255 255 | Comp.Size:16x13 (624 bytes)
Face: 344  | Lightmap Offset:47544  | Styles: 0 255 255 255 | Comp.Size:16x13 (624 bytes)
Face: 345  | Lightmap Offset:48168  | Styles: 0 255 255 255 | Comp.Size:10x9 (270 bytes)
Face: 346  | Lightmap Offset:48438  | Styles: 0 255 255 255 | Comp.Size:16x7 (336 bytes)
Face: 347  | Lightmap Offset:48774  | Styles: 0 255 255 255 | Comp.Size:15x6 (270 bytes)
Face: 348  | Lightmap Offset:49044  | Styles: 0 255 255 255 | Comp.Size:16x7 (336 bytes)
Face: 349  | Lightmap Offset:49380  | Styles: 0 255 255 255 | Comp.Size:2x15 (90 bytes)
Face: 350  | Lightmap Offset:49470  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 351  | Lightmap Offset:49566  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 352  | Lightmap Offset:49662  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 353  | Lightmap Offset:49758  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 354  | Lightmap Offset:49854  | Styles: 0 255 255 255 | Comp.Size:11x2 (66 bytes)
Face: 355  | Lightmap Offset:49920  | Styles: 0 255 255 255 | Comp.Size:16x2 (96 bytes)
Face: 356  | Lightmap Offset:50016  | Styles: 0 255 255 255 | Comp.Size:2x9 (54 bytes)
Face: 357  | Lightmap Offset:50070  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 358  | Lightmap Offset:50082  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 359  | Lightmap Offset:50094  | Styles: 0 255 255 255 | Comp.Size:2x4 (24 bytes)
Face: 360  | Lightmap Offset:50118  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 361  | Lightmap Offset:50214  | Styles: 0 255 255 255 | Comp.Size:2x4 (24 bytes)
Face: 362  | Lightmap Offset:50238  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 363  | Lightmap Offset:50250  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 364  | Lightmap Offset:50268  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 365  | Lightmap Offset:50280  | Styles: 0 255 255 255 | Comp.Size:4x2 (24 bytes)
Face: 366  | Lightmap Offset:50304  | Styles: 0 255 255 255 | Comp.Size:8x6 (144 bytes)
Face: 367  | Lightmap Offset:50448  | Styles: 0 255 255 255 | Comp.Size:16x6 (288 bytes)
Face: 368  | Lightmap Offset:50736  | Styles: 0 255 255 255 | Comp.Size:16x6 (288 bytes)
Face: 369  | Lightmap Offset:51024  | Styles: 0 255 255 255 | Comp.Size:9x4 (108 bytes)
Face: 370  | Lightmap Offset:51132  | Styles: 0 255 255 255 | Comp.Size:9x16 (432 bytes)
Face: 371  | Lightmap Offset:51564  | Styles: 0 255 255 255 | Comp.Size:16x4 (192 bytes)
Face: 372  | Lightmap Offset:51756  | Styles: 0 255 255 255 | Comp.Size:16x16 (768 bytes)
Face: 373  | Lightmap Offset:52524  | Styles: 0 255 255 255 | Comp.Size:16x4 (192 bytes)
Face: 374  | Lightmap Offset:52716  | Styles: 0 255 255 255 | Comp.Size:16x16 (768 bytes)
Face: 375  | Lightmap Offset:53484  | Styles: 0 255 255 255 | Comp.Size:2x11 (66 bytes)
Face: 376  | Lightmap Offset:53550  | Styles: 0 255 255 255 | Comp.Size:2x7 (42 bytes)
Face: 377  | Lightmap Offset:53592  | Styles: 0 255 255 255 | Comp.Size:2x7 (42 bytes)
Face: 378  | Lightmap Offset:53634  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 379  | Lightmap Offset:53652  | Styles: 0 255 255 255 | Comp.Size:2x4 (24 bytes)
Face: 380  | Lightmap Offset:53676  | Styles: 0 255 255 255 | Comp.Size:5x4 (60 bytes)
Face: 381  | Lightmap Offset:53736  | Styles: 0 255 255 255 | Comp.Size:9x6 (162 bytes)
Face: 382  | Lightmap Offset:53898  | Styles: 0 255 255 255 | Comp.Size:15x3 (135 bytes)
Face: 383  | Lightmap Offset:54033  | Styles: 0 255 255 255 | Comp.Size:2x11 (66 bytes)
Face: 384  | Lightmap Offset:54099  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 385  | Lightmap Offset:54195  | Styles: 0 255 255 255 | Comp.Size:7x10 (210 bytes)
Face: 386  | Lightmap Offset:54405  | Styles: 0 255 255 255 | Comp.Size:7x16 (336 bytes)
Face: 387  | Lightmap Offset:54741  | Styles: 0 255 255 255 | Comp.Size:16x10 (480 bytes)
Face: 388  | Lightmap Offset:55221  | Styles: 0 255 255 255 | Comp.Size:16x16 (768 bytes)
Face: 389  | Lightmap Offset:55989  | Styles: 0 255 255 255 | Comp.Size:11x5 (165 bytes)
Face: 390  | Lightmap Offset:56154  | Styles: 0 255 255 255 | Comp.Size:16x5 (240 bytes)
Face: 391  | Lightmap Offset:56394  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 392  | Lightmap Offset:56406  | Styles: 0 255 255 255 | Comp.Size:15x5 (225 bytes)
Face: 393  | Lightmap Offset:56631  | Styles: 0 255 255 255 | Comp.Size:2x5 (30 bytes)
Face: 394  | Lightmap Offset:56661  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 395  | Lightmap Offset:56673  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 396  | Lightmap Offset:56685  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 397  | Lightmap Offset:56712  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 398  | Lightmap Offset:56739  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 399  | Lightmap Offset:56766  | Styles: 0 255 255 255 | Comp.Size:2x5 (30 bytes)
Face: 400  | Lightmap Offset:56796  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 401  | Lightmap Offset:56823  | Styles: 0 255 255 255 | Comp.Size:3x4 (36 bytes)
Face: 402  | Lightmap Offset:56859  | Styles: 0 255 255 255 | Comp.Size:3x5 (45 bytes)
Face: 403  | Lightmap Offset:56904  | Styles: 0 255 255 255 | Comp.Size:2x7 (42 bytes)
Face: 404  | Lightmap Offset:56946  | Styles: 0 255 255 255 | Comp.Size:4x2 (24 bytes)
Face: 405  | Lightmap Offset:56970  | Styles: 0 255 255 255 | Comp.Size:6x3 (54 bytes)
Face: 406  | Lightmap Offset:57024  | Styles: 0 255 255 255 | Comp.Size:14x4 (168 bytes)
Face: 407  | Lightmap Offset:57192  | Styles: 0 255 255 255 | Comp.Size:11x4 (132 bytes)
Face: 408  | Lightmap Offset:57324  | Styles: 0 255 255 255 | Comp.Size:4x4 (48 bytes)
Face: 409  | Lightmap Offset:57372  | Styles: 0 255 255 255 | Comp.Size:7x4 (84 bytes)
Face: 410  | Lightmap Offset:57456  | Styles: 0 255 255 255 | Comp.Size:3x10 (90 bytes)
Face: 411  | Lightmap Offset:57546  | Styles: 0 255 255 255 | Comp.Size:3x16 (144 bytes)
Face: 412  | Lightmap Offset:57690  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 413  | Lightmap Offset:57717  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 414  | Lightmap Offset:57744  | Styles: 0 255 255 255 | Comp.Size:3x10 (90 bytes)
Face: 415  | Lightmap Offset:57834  | Styles: 0 255 255 255 | Comp.Size:3x15 (135 bytes)
Face: 416  | Lightmap Offset:57969  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 417  | Lightmap Offset:57996  | Styles: 0 255 255 255 | Comp.Size:11x11 (363 bytes)
Face: 418  | Lightmap Offset:58359  | Styles: 0 255 255 255 | Comp.Size:16x11 (528 bytes)
Face: 419  | Lightmap Offset:58887  | Styles: 0 255 255 255 | Comp.Size:11x13 (429 bytes)
Face: 420  | Lightmap Offset:59316  | Styles: 0 255 255 255 | Comp.Size:16x13 (624 bytes)
Face: 421  | Lightmap Offset:59940  | Styles: 0 255 255 255 | Comp.Size:12x3 (108 bytes)
Face: 422  | Lightmap Offset:60048  | Styles: 0 255 255 255 | Comp.Size:12x2 (72 bytes)
Face: 423  | Lightmap Offset:60120  | Styles: 0 255 255 255 | Comp.Size:15x14 (630 bytes)
Face: 424  | Lightmap Offset:60750  | Styles: 0 255 255 255 | Comp.Size:15x10 (450 bytes)
Face: 425  | Lightmap Offset:61200  | Styles: 0 255 255 255 | Comp.Size:12x2 (72 bytes)
Face: 426  | Lightmap Offset:61272  | Styles: 0 255 255 255 | Comp.Size:2x11 (66 bytes)
Face: 427  | Lightmap Offset:61338  | Styles: 0 255 255 255 | Comp.Size:3x10 (90 bytes)
Face: 428  | Lightmap Offset:61428  | Styles: 0 255 255 255 | Comp.Size:3x2 (18 bytes)
Face: 429  | Lightmap Offset:61446  | Styles: 0 255 255 255 | Comp.Size:12x3 (108 bytes)
Face: 430  | Lightmap Offset:61554  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 431  | Lightmap Offset:61581  | Styles: 0 255 255 255 | Comp.Size:3x10 (90 bytes)
Face: 432  | Lightmap Offset:61671  | Styles: 0 255 255 255 | Comp.Size:3x12 (108 bytes)
Face: 433  | Lightmap Offset:61779  | Styles: 0 255 255 255 | Comp.Size:3x9 (81 bytes)
Face: 434  | Lightmap Offset:61860  | Styles: 0 255 255 255 | Comp.Size:2x14 (84 bytes)
Face: 435  | Lightmap Offset:61944  | Styles: 0 255 255 255 | Comp.Size:7x10 (210 bytes)
Face: 436  | Lightmap Offset:62154  | Styles: 0 255 255 255 | Comp.Size:5x4 (60 bytes)
Face: 437  | Lightmap Offset:62214  | Styles: 0 255 255 255 | Comp.Size:4x2 (24 bytes)
Face: 438  | Lightmap Offset:62238  | Styles: 0 255 255 255 | Comp.Size:7x2 (42 bytes)
Face: 439  | Lightmap Offset:62280  | Styles: 0 255 255 255 | Comp.Size:3x4 (36 bytes)
Face: 440  | Lightmap Offset:62316  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 441  | Lightmap Offset:62412  | Styles: 0 255 255 255 | Comp.Size:2x16 (96 bytes)
Face: 442  | Lightmap Offset:62508  | Styles: 0 255 255 255 | Comp.Size:7x7 (147 bytes)
Face: 443  | Lightmap Offset:62655  | Styles: 0 255 255 255 | Comp.Size:16x7 (336 bytes)
Face: 444  | Lightmap Offset:62991  | Styles: 0 255 255 255 | Comp.Size:7x2 (42 bytes)
Face: 445  | Lightmap Offset:63033  | Styles: 0 255 255 255 | Comp.Size:16x2 (96 bytes)
Face: 446  | Lightmap Offset:63129  | Styles: 0 255 255 255 | Comp.Size:3x15 (135 bytes)
Face: 447  | Lightmap Offset:63264  | Styles: 0 255 255 255 | Comp.Size:3x15 (135 bytes)
Face: 448  | Lightmap Offset:63399  | Styles: 0 255 255 255 | Comp.Size:6x3 (54 bytes)
Face: 449  | Lightmap Offset:63453  | Styles: 0 255 255 255 | Comp.Size:16x3 (144 bytes)
Face: 450  | Lightmap Offset:63597  | Styles: 0 255 255 255 | Comp.Size:3x16 (144 bytes)
Face: 451  | Lightmap Offset:63741  | Styles: 0 255 255 255 | Comp.Size:3x16 (144 bytes)
Face: 452  | Lightmap Offset:63885  | Styles: 0 255 255 255 | Comp.Size:16x6 (288 bytes)
Face: 453  | Lightmap Offset:64173  | Styles: 0 255 255 255 | Comp.Size:16x7 (336 bytes)
Face: 454  | Lightmap Offset:64509  | Styles: 0 255 255 255 | Comp.Size:16x6 (288 bytes)
Face: 455  | Lightmap Offset:64797  | Styles: 0 255 255 255 | Comp.Size:16x10 (480 bytes)
Face: 456  | Lightmap Offset:65277  | Styles: 0 255 255 255 | Comp.Size:7x11 (231 bytes)
Face: 457  | Lightmap Offset:65508  | Styles: 0 255 255 255 | Comp.Size:16x11 (528 bytes)
Face: 458  | Lightmap Offset:66036  | Styles: 0 255 255 255 | Comp.Size:4x15 (180 bytes)
Face: 459  | Lightmap Offset:66216  | Styles: 0 255 255 255 | Comp.Size:4x15 (180 bytes)
Face: 460  | Lightmap Offset:66396  | Styles: 0 255 255 255 | Comp.Size:4x15 (180 bytes)
Face: 461  | Lightmap Offset:66576  | Styles: 0 255 255 255 | Comp.Size:4x15 (180 bytes)
Face: 462  | Lightmap Offset:66756  | Styles: 0 255 255 255 | Comp.Size:7x16 (336 bytes)
Face: 463  | Lightmap Offset:67092  | Styles: 0 255 255 255 | Comp.Size:16x4 (192 bytes)
Face: 464  | Lightmap Offset:67284  | Styles: 0 255 255 255 | Comp.Size:16x4 (192 bytes)
Face: 465  | Lightmap Offset:67476  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 466  | Lightmap Offset:67488  | Styles: 0 255 255 255 | Comp.Size:9x3 (81 bytes)
Face: 467  | Lightmap Offset:67569  | Styles: 0 255 255 255 | Comp.Size:8x3 (72 bytes)
Face: 468  | Lightmap Offset:67641  | Styles: 0 255 255 255 | Comp.Size:15x3 (135 bytes)
Face: 469  | Lightmap Offset:67776  | Styles: 0 255 255 255 | Comp.Size:14x4 (168 bytes)
Face: 470  | Lightmap Offset:67944  | Styles: 0 255 255 255 | Comp.Size:16x4 (192 bytes)
Face: 471  | Lightmap Offset:68136  | Styles: 0 255 255 255 | Comp.Size:14x14 (588 bytes)
Face: 472  | Lightmap Offset:68724  | Styles: 0 255 255 255 | Comp.Size:16x14 (672 bytes)
Face: 473  | Lightmap Offset:69396  | Styles: 0 255 255 255 | Comp.Size:14x8 (336 bytes)
Face: 474  | Lightmap Offset:69732  | Styles: 0 255 255 255 | Comp.Size:16x8 (384 bytes)
Face: 475  | Lightmap Offset:70116  | Styles: 0 255 255 255 | Comp.Size:15x2 (90 bytes)
Face: 476  | Lightmap Offset:70206  | Styles: 0 255 255 255 | Comp.Size:8x2 (48 bytes)
Face: 477  | Lightmap Offset:70254  | Styles: 0 255 255 255 | Comp.Size:9x2 (54 bytes)
Face: 478  | Lightmap Offset:70308  | Styles: 0 255 255 255 | Comp.Size:6x3 (54 bytes)
Face: 479  | Lightmap Offset:70362  | Styles: 0 255 255 255 | Comp.Size:13x2 (78 bytes)
Face: 480  | Lightmap Offset:70440  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 481  | Lightmap Offset:70467  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 482  | Lightmap Offset:70485  | Styles: 0 255 255 255 | Comp.Size:2x8 (48 bytes)
Face: 483  | Lightmap Offset:70533  | Styles: 0 255 255 255 | Comp.Size:2x12 (72 bytes)
Face: 484  | Lightmap Offset:70605  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 485  | Lightmap Offset:70623  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 486  | Lightmap Offset:70635  | Styles: 0 255 255 255 | Comp.Size:3x9 (81 bytes)
Face: 487  | Lightmap Offset:70716  | Styles: 0 255 255 255 | Comp.Size:3x16 (144 bytes)
Face: 488  | Lightmap Offset:70860  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 489  | Lightmap Offset:70872  | Styles: 0 255 255 255 | Comp.Size:2x2 (12 bytes)
Face: 490  | Lightmap Offset:70884  | Styles: 0 255 255 255 | Comp.Size:3x14 (126 bytes)
Face: 491  | Lightmap Offset:71010  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 492  | Lightmap Offset:71028  | Styles: 0 255 255 255 | Comp.Size:2x3 (18 bytes)
Face: 493  | Lightmap Offset:71046  | Styles: 0 255 255 255 | Comp.Size:2x8 (48 bytes)
Face: 494  | Lightmap Offset:71094  | Styles: 0 255 255 255 | Comp.Size:3x9 (81 bytes)
Face: 495  | Lightmap Offset:71175  | Styles: 0 255 255 255 | Comp.Size:3x10 (90 bytes)
Face: 496  | Lightmap Offset:71265  | Styles: 0 255 255 255 | Comp.Size:2x9 (54 bytes)
Face: 497  | Lightmap Offset:71319  | Styles: 0 255 255 255 | Comp.Size:2x15 (90 bytes)
Face: 498  | Lightmap Offset:71409  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 499  | Lightmap Offset:71436  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 500  | Lightmap Offset:71463  | Styles: 0 255 255 255 | Comp.Size:15x3 (135 bytes)
Face: 501  | Lightmap Offset:71598  | Styles: 0 255 255 255 | Comp.Size:5x7 (105 bytes)
Face: 502  | Lightmap Offset:71703  | Styles: 0 255 255 255 | Comp.Size:4x7 (84 bytes)
Face: 503  | Lightmap Offset:71787  | Styles: 0 255 255 255 | Comp.Size:5x7 (105 bytes)
Face: 504  | Lightmap Offset:71892  | Styles: 0 255 255 255 | Comp.Size:4x7 (84 bytes)
Face: 505  | Lightmap Offset:71976  | Styles: 0 255 255 255 | Comp.Size:2x7 (42 bytes)
Face: 506  | Lightmap Offset:72018  | Styles: 0 255 255 255 | Comp.Size:2x7 (42 bytes)
Face: 507  | Lightmap Offset:72060  | Styles: 0 255 255 255 | Comp.Size:2x7 (42 bytes)
Face: 508  | Lightmap Offset:72102  | Styles: 0 255 255 255 | Comp.Size:2x7 (42 bytes)
Face: 509  | Lightmap Offset:72144  | Styles: 0 255 255 255 | Comp.Size:8x3 (72 bytes)
Face: 510  | Lightmap Offset:72216  | Styles: 0 255 255 255 | Comp.Size:4x2 (24 bytes)
Face: 511  | Lightmap Offset:72240  | Styles: 0 255 255 255 | Comp.Size:4x2 (24 bytes)
Face: 512  | Lightmap Offset:72264  | Styles: 0 255 255 255 | Comp.Size:2x14 (84 bytes)
Face: 513  | Lightmap Offset:72348  | Styles: 0 255 255 255 | Comp.Size:2x14 (84 bytes)
Face: 514  | Lightmap Offset:72432  | Styles: 0 255 255 255 | Comp.Size:2x8 (48 bytes)
Face: 515  | Lightmap Offset:72480  | Styles: 0 255 255 255 | Comp.Size:5x15 (225 bytes)
Face: 516  | Lightmap Offset:72705  | Styles: 0 255 255 255 | Comp.Size:16x15 (720 bytes)
Face: 517  | Lightmap Offset:73425  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 518  | Lightmap Offset:73452  | Styles: 0 255 255 255 | Comp.Size:3x3 (27 bytes)
Face: 519  | Lightmap Offset:73479  | Styles: 0 255 255 255 | Comp.Size:14x15 (630 bytes)
Face: 520  | Lightmap Offset:74109  | Styles: 0 255 255 255 | Comp.Size:16x15 (720 bytes)
Face: 521  | Lightmap Offset:74829  | Styles: 0 255 255 255 | Comp.Size:16x15 (720 bytes)
Face: 522  | Lightmap Offset:75549  | Styles: 0 255 255 255 | Comp.Size:2x14 (84 bytes)
Face: 523  | Lightmap Offset:75633  | Styles: 0 255 255 255 | Comp.Size:2x14 (84 bytes)
Face: 524  | Lightmap Offset:75717  | Styles: 0 255 255 255 | Comp.Size:2x8 (48 bytes)
Face: 525  | Lightmap Offset:75765  | Styles: 0 255 255 255 | Comp.Size:4x2 (24 bytes)
Face: 526  | Lightmap Offset:75789  | Styles: 0 255 255 255 | Comp.Size:4x2 (24 bytes)
Face: 527  | Lightmap Offset:75813  | Styles: 0 255 255 255 | Comp.Size:16x3 (144 bytes)
